4731	4112	Tray	Accessories	Boot-/Cargo Area	Boot-/Cargo Area Tray
4734	4115	Screw	Lubrication	Wet Sump	Screw, oil pan
4735	4116	Assembly Kit	Suspension	Suspension Strut	Mounting Set, suspension strut
4736	4117	Cable	Carburettor	Cold-start Control	Choke Cable, cold start control
4737	4118	Balance Weight	Workshop Devices	Wheel	Balance Weight
4738	4119	Pulley	Clutch	Release Fork	Thrust Roller, release fork
4741	4122	Screw	Clutch	Releaser Shaft	Screw, releaser shaft
4742	4123	Diagnosis Unit	Workshop Devices	Air Conditioner Compressor	Diagnosis Unit, climate compressor
4743	4124	Connector	Automatic Transmission	Automatic Transmission Control Unit	Plug Housing, automatic transmission control unit
4744	4125	Socket Insert	Workshop Devices	Impact Wrench	Power Socket
4748	4126	Cutting Pliers	Workshop Devices		Cutting Pliers
4752	4128	Grinding Disc	Workshop Devices	Straight Grinder	Grinding Disc, straight grinder
4753	4129	Chisel	Workshop Devices	Chisel Hammer	Chisel, chisel hammer
4756	4132	Tool Trolley	Workshop Devices	Tools	Tool Trolley
4757	4133	Case	Workshop Devices	Tools	Toolbox
4758	4134	Sandblasting Gun	Machining Equipment		Sandblasting Gun
4759	4135	Connector	Workshop Devices	Hoses, compressed air	Connector, compressed air line
4761	4137	Compressor	Workshop Devices	Air Compressor	Air Compressor
4763	4138	Spray Gun	Machining Equipment		Spray Gun
4764	4139	Electric Cable	Workshop Devices	Cable Spool	Cable Spool
4765	4140	Tank	Workshop Devices	Universal Can	Universal Can
4766	4141	Thrust Piece Set	Workshop Devices	Press-in-/Extraction Tools	Thrust Piece Set, press in/out tool
4768	4142	Belt Pulley Set	Belt Drive	Crankshaft	Belt Pulley Set, crankshaft
4771	4144	Hose Line	Workshop Devices	Brake Pressure Tester	Connecting Hose, brake pressure tester
4772	4145	Extracting Tool	Tool, universal	Thread Insert	Extracting Tool, thread insert
4773	4146	Seat Cover	Accessories, universal		Seat Cover
4774	4147	Pump	Accessories, universal	Air Pump	Air Pump
4775	4148	Seal / Gasket	Fuel Supply System, universal	Fuel Tank Cap	Seal, fuel tank cap
4776	4149	Cover	Wheels, universal	Wheel Cover	Cover, wheels
4779	4152	Oil	Chemical Products	Axle Gear	Axle Gear Oil
4780	4153	Ice Scraper	Accessories, universal		Ice Scraper
4782	4155	Adaptor	Electric Universal Parts	Fuse	Adapter, fuse
4783	4156	Tank	Accessories, universal	Spare Can	Spare Can
4784	4157	Contact Spray	Chemical Products		Contact Spray
4785	4158	Distilled Water	Chemical Products		Distilled Water
4786	4159	Fire Extinguisher	Accessories, universal		Fire Extinguisher
4788	4161	Trim/Protective Strip	Body Parts, universal		Trim/Protective Strip, roof
4789	4162	Sponge	Accessories, universal		Sponge
4790	4163	Sensor	Central Electrics	Battery Management	Sensor, battery management
4791	4164	Steering Wheel Cover	Accessories, universal		Steering Wheel Cover
4792	4165	Bag	Workshop Devices	Tools	Tool Bag
4793	4166	Protective Glove	Workshop Devices	Work Clothing	Protective Glove
4794	4167	Tape Measure	Tool, universal		Tape Measure
4795	4168	Child Seat	Accessories, universal		Child Seat
4796	4169	Cover	Wheels, universal	Tyre valve	Tyre Valve Cap
4797	4170	Steering Aid	Accessories, universal	Steering Aid, (steering wheel knob/fork)	Steering Aid, (steering wheel knob/fork)
4798	4171	Paint Polish Set	Chemical Products		Paint Polish Set
4799	4172	Attachment Set	Tool, universal	Gas Soldering Torch	Attachment Set, gas soldering torch
4800	4173	Warning Marking	Security Systems, universal	Parking Warning Plate	Parking Warning Plate
4801	4174	Relay Socket	Electric Universal Parts	Relay	Relay Socket
4802	4175	Tweezer	Tool, universal		Tweezer
4803	4176	Belt	Accessories, universal	Tension Strap	Tension Strap
4804	4177	Neck Pillow	Accessories, universal		Neck Pillow
4805	4178	Bellow	Accessories, universal	Gear Lever	Gear Lever Gaiter
4806	4179	Cover	Body Parts, universal	Tow Hook	Cover, tow hook
4807	4180	Tube	Exhaust System	Soot/Particulate Filter	Repair Pipe, soot/particulate filter
4808	4181	Pressure Converter	Air Supply	Intake Manifold	Pressure Transducer, suction pipe
4809	4182	Repair Kit	Lighting System, universal	Harness	Repair Set, harness
4810	4183	Repair Kit	Comfort Systems, universal	Harness	Repair Set, harness
4811	4184	Oil	Body	Convertible Top System	Hydraulic Oil, convertible top system
4812	4185	Oil	PTO		Oil, auxiliary drive
4813	4186	Sensor	Engine Timing	Exenter Shaft (variable valve lift)	Sensor, eccentric shaft (variable valve lift)
4814	4187	Head Up Display	Instruments, universal		Head Up Display
4815	4188	Headlight Assistance System	Lighting System, universal		Headlight Assistance System
4817	4190	Frame	Body	Rear Windscreen Frame	Rear Windscreen Frame
4818	4191	Frame Set	Body	Windscreen Frame	Windscreen Frame Set
4820	4193	Holding Clip Set	Body	Window Fitting	Holding Clip Set, glass installation
4822	4195	Retaining Pin	Special Tools, universal	Balance Shaft	Lock Mandrel, balancer shaft
4823	4196	Puller	Tool, universal	Pulley	Puller, belt pulley
4824	4197	Thread Tap	Tool, universal	Lambda Sensor	Die Drill, lambda probe
4825	4198	Bracket	Clutch	Release Fork	Bearing Bracket, release fork
4826	4199	Clockspring	Safety Systems	Airbag	Clockspring, airbag
4827	4200	Bush	Steering	Steering Arm	Bush, steering arm
4828	4201	Nozzle	Engine Timing	Timing Chain Lubrication	Oil Jet, timing chain
4829	4202	Valve	Brake System	Retarder	Solenoid Valve, retarder
4830	4203	Assembly Kit	Driver Cab	Valve - driver cab suspension	Mounting Set, valve - driver cab suspension
4831	4204	Mounting	Axle Drive	Differential	Mounting, differential
4832	4205	Hub	Cooling System	Engine cooling fan wheel	Hub, engine cooling fan wheel
4833	4206	Handle	Tool, universal	Tightening Torque	Torque Wrench
4834	4207	Ejector	Tool, universal	Control Arm	Ejector, transverse control arm bush
4835	4208	Hub	Engine Timing	Camshaft Gear	Hub, camshaft gear
4836	4209	Adaptor	Compressed-air System	Pressure Switch	Adapter, pressure switch
4837	4210	Tube	Clutch	Releaser Lubrication	Oil Hose, releaser
4838	4211	Repair Kit	Axle Drive	Propshaft Centre Bearing	Repair Set, cardan shaft centre bearing
4839	4212	Screw	Wheel Suspension	Mounting, axle beam	Bolt, axle beam mounting
4840	4213	Screw	Wheel Suspension	Control Arm	Bolt, wishbone
4841	4214	Sleeve	Wheel Suspension	Axle Beam	Guide Sleeve, axle beam mounting
4842	4215	Bearing Kit	Wheel Suspension	Stabilizer	Bearing Set, stabiliser
4843	4216	Bearing Kit	Wheel Suspension	Axle Beam	Bearing Set, axle beam
4844	4217	Holder	Comfort Systems	Parking Assist Sensor	Holder, parking assist sensor
4845	4218	Holder	Comfort Systems, universal	Parking Assist Sensor	Holder, parking assist sensor
4847	4220	Sensor	Comfort Systems	Windscreen	Anti-fog Sensor
4848	4221	Seal / Gasket	Body	Water Tank	Seal, water box
4849	4222	Hose Line	Exhaust System	Urea	Urea Hose
4850	4223	Closure	Exhaust System	Tank Unit (urea injection)	Sealing Cap, tank unit (Urea injection)
4858	4230	Light	Lights	Position Light	Position Light
4859	4231	Light	Lighting System, universal	Position Light	Position Light
4860	4232	Handle	Tool, universal	Spark Plug Tightening Torque	Torque Wrench, spark plug
4861	4233	Handle	Vehicle Specific Tools	Spark Plug Tightening Torque	Torque Wrench, spark plug
4862	4234	Mounting Tool Set	Tool, universal	Inlet/Outlet valve	Mounting Tool Set, inlet/outlet valve
4863	4235	Pliers	Tool, universal	Valve Stem Seal	Pliers, valve stem seal
4864	4236	Grinding Tool Set	Tool, universal	Valve Seat	Grinding Tool Set, valve seat
4867	4239	Drill Out Set	Vehicle Specific Tools	Injector Holding Screw	Drill Out Set, injector holding screw
4868	4240	Feeler Gauge	Tool, universal	Camshaft Alignment	Adjustment Gauge , camshaft
4869	4241	Additive	Chemical Products	Turbocharger First Fill	Additive, turbocharger (first fill)
4870	4242	Puller Set	Tool, universal	Pulley	Puller Set, pulley
4871	4243	Puller Set	Vehicle Specific Tools	Pulley	Puller Set, pulley
4872	4244	Bolt Kit	Cylinder Head	Cylinder Head Cover	Screw Set, cylinder head cover
4873	4245	Mounting Device	Vehicle Specific Tools	Engine/ Transmission Unit	Mounting Device, engine/ transmission unit
4874	4246	Crank Device	Tool, universal	Engine	Engine Cranking Device
4875	4247	Crank Device	Vehicle Specific Tools	Engine	Engine Cranking Device
4876	4248	Retaining Tool	Tool, universal	Timing Belt Tensioner Pulley	Retaining Tool, timing belt tensioner pulley
4879	4251	Spring Compressor	Vehicle Specific Tools	Coil Spring	Coil Spring Compressor
4880	4252	Adjustment Tool	Tool, universal	Caster/Camber Adjustment	Alignment Tools, caster/camber adjustment
4881	4253	Adjustment Tool	Vehicle Specific Tools	Caster/Camber Adjustment	Alignment Tools, caster/camber adjustment
4882	4254	Puller	Tool, universal	Wiper Arm	Puller, wiper arm
4884	4256	Diagnosis Unit	Workshop Devices	Short Circuit Cause	Diagnosis Unit, short circuit cause
4885	4257	Lubricant	Chemical Products	Grease Spray	Grease Spray
4887	4259	Preservative	Chemical Products	Conservation Wax	Conservation Wax
4888	4260	Assortment	Mixture Formation, universal	Injector Seal Ring	Seal Ring Assortment, injector
4889	4261	Tester	Workshop Devices	Exhaust Turbo Charger	Testing Device, exhaust turbocharger
4891	4263	Adaptor	Machining Equipment	Grease Cartridge Refill	Adapter, grease cartridge refill
4892	4264	Adaptor	Machining Equipment	Grease Cartridge	Adapter, grease cartridge
4894	4266	Sensor	Mixture Formation	Particulate	Particle Sensor
4895	4267	Pump	Machining Equipment	Grease Pump	Grease Pump
4898	4270	Shaft	Compressed-air System	Air Compressor	Crankshaft, air compressor
4900	4272	Electric Cable	Mixture Formation	Injector	Connecting Cable, injector
4902	4274	Cable	Belt Drive	Belt Tensioner	Pull Cable, belt tensioner arm
4903	4275	Square Key	Tool, universal	Instrument Cluster	Square Key, instrument cluster
4904	4276	Gear	Manual Transmission	Countershaft	Gear, countershaft
4905	4277	Gear	Manual Transmission	Main Shaft	Gear, main shaft
4906	4278	Valve	Air Conditioning	Air Conditioning	Solenoid Valve, air conditioning
4907	4279	Tool Box	Driver Cab	Tools	Tool Box
4909	4281	Pulley	Workshop Devices	Battery Tester	Paper Roll, battery tester
4910	4282	Trim/Protective Strip	Lights	Tail Light	Trim Cover, tail light
4911	4283	Trim/Protective Strip	Lights	Indicator	Trim Cover, indicator
4912	4284	Trim/Protective Strip	Lights	Reverse Light	Trim Cover, reverse light
4913	4285	Hose Line	Suspension	Shock Absorber	Return Pipe, shock absorber
4914	4286	Adaptor	Tool, universal	Crimping Pliers	Adapter, crimping pliers
4915	4287	Connector	Electric Universal Parts	Plug Housing Set	Plug Housing Set
4916	4288	Leak Location	Workshop Devices	Air Conditioning	Leakage Detector, air conditioning
4917	4289	Compressed Air Oiler	Workshop Devices	Compressed Air	Compressed Air Oiler
4918	4290	Screw	Automatic Transmission	Transmission Housing	Screw Plug, transmission housing
4920	4292	Torsion Damper	Crankshaft Drive	Flywheel	Torsional Damper, flywheel
4921	4293	Parts Set	Service/Maintenance	Automatic Transmission	Parts Kit, automatic transmission oil change
4924	4295	Magnet	Automatic Transmission	Oil Pan, automatic transmission	Magnet, automatic transmission oil pan
4925	4296	Assortment	Cooling, universal	Radiator Small Parts	Assortment, radiator small parts
4926	4297	Bearing	Automatic Transmission		Bearing, automatic transmission
4928	4299	Angle Correction Ring	Comfort Systems, universal	Parking Assist Sensor	Angle Correction Ring, sensor (parking assist)
4929	4300	Kingpin	Wheel Suspension	Axle Beam	Kingpin, axle beam
4930	4301	Repair Kit	Wheel Suspension	Kingpin (axle beam)	Repair Kit, kingpin (axle beam)
4931	4302	Mounting Tool Set	Vehicle Specific Tools	Kingpin (axle beam)	Mounting Tool Set, kingpin (axle beam)
4932	4303	Control Element	Brake System	Caliper, parking brake	Control Element, parking brake caliper
4933	4304	Adapter Cable	Air Supply	Air Supply Control Flap	Adapter Cable, air supply control flap
4934	4305	Booster Kit	Suspension	Leaf Spring	Reinforcement Set, leaf spring
4935	4306	Heat Exchanger	Air Supply	Intercooler	Low Temperature Cooler, intercooler
4937	4308	Bicycle Rack	Carrier Unit, Universal	Interior	Bike Holder, interior
4938	4309	Air Jack	Workshop Devices		Air Jack
4940	4310	Underride Protection	Trailer Hitch		Underride protection, towbar
4941	4311	Heat Shield	Ignition System	Ignition Coil	Heat Shield, ignition coil
4946	4316	Screw	Cooling System	Water Pump	Screw, waterpump
4948	4318	Seal Set	Mixture Formation	Injector	Seal Ring Set, injector
4949	4319	Seal	Crankcase	Cylinder Sleeve	O-Ring, cylinder liner
4950	4320	Electric Cable	Towbar, universal	Trailer	Connector Cable, trailer
4951	4321	Electric Cable	Towbar, universal	Towbar Socket	Extension Cable, trailer socket
4952	4322	Adapter Cable	Towbar, universal	Towbar Socket	Adapter Cable, towbar socket
4953	4323	Socket	Towbar, universal	Trailer	Towbar Socket
4954	4324	Assortment	Electric Universal Parts	Squeeze Connection	Assortment, squeeze connectors
4955	4325	Assortment	Electric Universal Parts	Plug Housing	Assortment, plug housings
4956	4326	Assortment	Standard Parts	Hose Connector	Assortment, hose connectors
4957	4327	Assortment	Electric Universal Parts	Fuse	Assortment, fuses
4958	4328	Assortment	Electric Universal Parts	Automatic Circuit Breakers	Assortment, automatic circuit breakers
4959	4329	Assortment	Standard Parts	Sealing-/Protection Plugs	Assortment, protective plugs and caps
4960	4330	Pipe	Mixture Formation	Pressure Sensor (soot/particulate filter)	Pressure Pipe, pressure sensor (soot/particulate filter)
4961	4331	Battery	Central Electrics	Service Battery	Service Battery
4965	4334	Sensor	Mixture Formation	NOx Catalyst	NOx Sensor, NOx Catalyst
4967	4336	Relay	Central Electrics	Multi-function	Multifunctional Relay
4971	4339	Repair Kit	Alternator	Alternator Stator	Repair Set, alternator stator
4973	4341	CHRA Cartridge	Air Supply	Charger	CHRA Cartridge, charger
4974	4342	Repair Kit	Air Supply	Charger	Repair Kit, charger
4976	4344	Tool Set	Workshop Devices		Test Lead Set
4977	4345	Plug	Workshop Devices	Test Resistor	SRS Plug, test resistor
4978	4346	Measuring Device	Workshop Devices		Polarity Tester
4979	4347	Cable	Automatic Transmission	Gearshift	Cable, automatic transmission
4980	4348	Bearing	Axle Drive	Transfer Gear	Bearing, transfer case
4981	4349	Bearing	Axle Drive	Differential	Bearing, differential
4990	4358	Cap	Electric Universal Parts	Screwed Cable Gland	Cap, cable gland
4991	4359	Vise-grip Pliers	Tool, universal	Bleeder Screw / Valve	Locking Pliers, bleeder screw/valve
4992	4360	Bush Insert	Electric Universal Parts		Socket Insert, housing
4993	4361	Plug Insert	Electric Universal Parts		Plug Insert, housing
4994	4362	Housing	Electric Universal Parts		Housing
4995	4363	Tuning Module	Mixture Formation	Engine Output Increase	Tuning Module, engine output increase
4997	4365	Ring Gear	Starter System	Planetary Gear, Starter	Ring Gear, planetary gear (starter)
4998	4366	Holder	Body	Engine Cover	Fastening Element, engine cover
4999	4367	Sleeve	Wheel Suspension	Wheel Bearing	Spacer Sleeve, wheel bearing
5000	4368	Closure	Steering	Steering Arm Shaft	Sealing Cover, steering arm shaft
5001	4369	Screw	Mixture Formation	Injection Nozzle Holder	Screw, injection nozzle holder
5003	4371	Custom Set	Cooling System	Thermostat Housing	Attachment Parts Set, thermostat housing
5004	4372	Sleeve	Wheel Suspension	Top Strut Mounting	Spacer Sleeve, suspension strut mount
5005	4373	Bearing	Cooling System	Water Pump Shaft	Bearing, water pump shaft
5006	4374	Seal / Gasket	Brake System	Brake Camshaft	Gasket, brake camshaft cover
5007	4375	Cover	Brake System	Brake Camshaft	Cover, brake camshaft
5009	4377	Cylinder	Comfort Systems	Seat Adjustment	Slave Cylinder, seat adjustment
5010	4378	Seal / Gasket	Air Supply	Intercooler	Gasket, charge air cooler
5011	4379	Bolt Kit	Engine Timing	Gears (timing chain)	Screw Set, gears (timing chain)
5012	4380	Bush	Body	Leaf Spring	Bearing Bush, bonnet leaf spring
5013	4381	Gear Set	Engine Timing		Gear Set, engine timing
5015	4382	Adaptor	Lubrication	Oil Pressure Switch	Adapter, oil pressure switch
5016	4383	Adaptor	Signal System	Brake Light Switch	Adapter, brake lamp switch
5017	4384	Bearing Shell Set	Crankshaft Drive	Crankshaft	Crankshaft Bearing Set
5018	4385	Slip Ring	Alternator		Slip Ring, alternator
5019	4386	Plug	Towbar, universal	Trailer	Trailer Plug
5021	4388	Boot Sill Protector	Body		Boot Sill Protector
5022	4389	Cap	Brake System	Brake Caliper Piston	Dust Cover, brake caliper piston
5023	4390	Mounting Sleeve Set	Tool, universal	Brake Disc/ - Shoe	Mounting Sleeve Set, brake disc/-shoe
5024	4391	Foil	Brake System, universal	Brake Pad (back plate)	Anti-Squeal Foil, brake pad (back plate)
5025	4392	Wind Deflector	Body		Wind Deflector
5026	4393	Holder	Central Electrics	Fuse	Fuse Holder
5027	4394	Seal	Engine Timing	Timing Chain Tensioner	Seal Ring, timing chain tensioner
5028	4395	Seal / Gasket	Secondary Air Injection	Secondary Air Valve	Seal, secondary air valve
5029	4396	Gas Spring	Interior Equipment	Tray (boot/cargo bay)	Gas Spring, tray (boot/cargo bay)
5030	4397	Conversion Kit	Clutch		Conversion Set, clutch
5031	4398	Heat Exchanger	Hybrid/Electrical Drive	Drive Battery	Cooler, drive battery
5032	4399	Gas Spring	Body	Tailboard (tailgate)	Gas Spring, tailboard (tailgate)
5033	4400	Mounting Tool Set	Tool, universal	Plug Housing	Mounting Tools Set, rack
5034	4401	Holder	Security Systems, universal	Warning Marking	Holder, warning markings
5037	4404	Packing Plate	Final Drive	Drive Shaft Flange	Packing Plate, drive shaft flange
5039	4405	Hydraulic Filter	Axle Drive	Haldex Coupling	Hydraulic Filter, Haldex coupling
5040	4406	Urea	Chemical Products	Urea	Urea
5043	4409	Seal / Gasket	Towbar, universal	Towbar Socket	Seal, trailer socket
5044	4410	Retaining Plate	Towbar, universal	Cable Junction Box	Holding Plate, cable connection box
5046	4412	Assortment	Standard Parts	Cable Protecting Sleeve	Assortment, cable entry grommets
5048	4413	Holder	Body	Foot Board	Holder, footboard
5049	4414	Panelling	Body	Foot Board	Cover, footboard
5050	4415	Bracket	Driver Cab	Shock-Absorber Mounting	Bearing Bracket, shock absorber mounting (driver cab)
5051	4416	Stub Axle	Final Drive	Differential	Stub Axle, differential
5052	4417	Cap	Driver Cab	Shock-Absorber Mounting	Cap, shock absorber mounting (driver cab)
5053	4418	Lid	Air Supply	Air Filter Housing	Air Filter Housing Cover
5055	4420	Lid	Lubrication	Oil Cooler	Cover, oil cooler
5056	4421	Cable	Body	Tank Cap	Cable, tank cap
5058	4423	Bolt	Automatic Transmission	Planetary Gear	Bolts, planetary gear
5059	4424	Grommet	Standard Parts	Cable Protecting Sleeve	Cable Entry Grommet
5060	4425	Holding Clip Set	Interior Equipment	Interior Trim	Holding Clip Set, interior trim
5061	4426	Lever	Manual Transmission	Gearshift	Shift Lever
5062	4427	Shaft	Brake System	Retarder	Drive Shaft, retarder
5063	4428	Tank	Clutch	Clutch	Compensation Tank, clutch
5064	4429	Tightening Strap	Body	Wing	Mudguard Strap
5065	4430	Control Unit	Comfort Systems	Parking Assist Deactivation	Control Unit, park assistant turn-off
5066	4431	Mounting	Body	Mudguard Holder	Mounting, mudguard holder
5067	4432	Programming-/Diagnostic Unit	Workshop Devices	Tyre Control System	Programming/diagnostics Device, tyre pressure checking sys.
5068	4433	Repair Kit	Brake System	Retarder	Repair Set, retarder
5069	4434	Retarder	Brake System	Retarder	Pressure Accumulator, retarder
5071	4436	Bulb Socket	Electric Universal Parts		Lamp Socket, electric universal parts
5072	4437	Filter	Brake System	Retarder	Air Filter, retarder
5073	4438	Hose Line	Brake System	Retarder	Hose Line, retarder
5074	4439	Piston	Brake System	Retarder	Piston, retarder
5075	4440	Tube	Brake System	Retarder	Pipe, retarder
5076	4441	Nut	Brake System	Retarder	Groove Nut, retarder
5077	4442	Screw	Brake System	Retarder	Sealing Plug, retarder
5078	4443	Carrier	Brake System	Retarder	Carrier, retarder
5079	4444	Strap	Axle Drive	Propshaft	Retainer Strap, cardan shaft
5080	4445	Needle Rollers	Standard Parts		Needle Rollers
5081	4446	Securing Elements	Wheel Suspension	Axle Compensation	Lock Washer, axle compensation
5082	4447	Planetary Wheel	Final Drive	Planetary Gearbox	Planetary Wheel, outer planetary gear
5083	4448	Sun Wheel	Final Drive	Planetary Gearbox	Sun Wheel, outer planetary gear
5084	4449	Rack	Final Drive	Planetary Gearbox	Planetary Gear Carrier
5085	4450	Pressure Disc	Final Drive	Planetary Gearbox	Pressure Plate, outer planetary gear
5086	4451	Joint	Driver Cab	Foot Board	Ball Joint, floorboard (driver cab entry)
5088	4453	Bush	Axle Drive	Differential Pinion Gear	Bush, axle spider (differential pinion gear)
5089	4454	Nut	Axle Drive	Differential Pinion Gear	Nut, axle spider (differential pinion gear)
5093	4457	Cover	Interior Equipment	Centre Console	Cover, centre console
5094	4458	Marker Pole	Body	Vehicle Maneuvering	Marker Pole
5095	4459	Marker Pole	Body Parts, universal	Vehicle Maneuvering	Marker Pole
5096	4460	Retaining Cable	Body	Spare Tyre Bracket	Retaining Cable, spare wheel holder
5099	4463	Coupling Jaw	Trailer Hitch		Coupling Jaw, coupling device
5100	4464	Protective Cap/Bellow	Electric Universal Parts	Fuse Holder	Protective Cap, fuse holder
5102	4466	Crimping Plate	Suspension	Air Spring Bellow	Crimping Plate, air spring bellow
5103	4467	Switch	Brake System	Detecting brake activation	Switch, park brake actuation
5105	4469	Cable	Driver Cab	Driver Cab Tilt Unit	Cable, cab tilt device
5106	4470	Lock	Driver Cab	Front Panel	Front Cover Lock
5107	4471	Frame	Driver Cab	Driver Cab	Side Window Frame
5108	4472	Storage Compartment	Interior Equipment	Storage Compartment	Lid, storage compartment
5109	4473	Hinge	Interior Equipment	Storage Compartment Lid	Hinge, storage compartment lid
5111	4475	Holder	Driver Cab	Sun Visor	Holder, sun visor
5112	4476	Seal	Suspension	Axle Stub (spring bracket)	Axle Stub Seal Ring, (spring bracket)
5113	4477	Stub Axle	Suspension	Spring Bracket	Stub Axle, spring bracket
5114	4478	Lid	Suspension	Wheel Hub	Cover, wheel hub
5115	4479	Repair Kit	Suspension	Axle Stub (spring bracket)	Axle Stub Repair Kit, (spring bracket)
5116	4480	Buffer	Suspension	Spring Bracket	Stop Buffer, spring bracket
5117	4481	Nut	Suspension	Axle Stub (spring bracket)	Kingpin Nut, (spring bracket)
5118	4482	Nut	Wheel Suspension	Stabilizer	Nut, stabiliser
5119	4483	Panelling	Interior Equipment	Seat Frame	Seat Frame Covering
5120	4484	Holder	Interior Equipment	Seat Frame	Holder, seat frame
5121	4485	Oil Trap	Axle Drive	Differential	Oil Trap, differential
5122	4486	Adjustment Ring	Axle Drive	Differential	Adjustment Ring, differential
5123	4487	Filter	Exhaust System, universal	Urea	Urea Filter
5125	4489	Spring Unit	Alternator	Alternator	Spring Unit, alternator
5130	4494	Holder	Fuel Supply System	Fuel filter	Holder, fuel filter
5131	4495	Valve	Wheels, universal	Tyre Pressure Control System	Valve, tyre pressure control system
5132	4496	Sensor	Wheels, universal	Tyre Pressure Control System	Wheel Sensor, tyre pressure control system
5133	4497	Repair Kit	Wheels, universal	Valve (tyre press. control system)	Valve Repair Set, (tyre press. control system)
5134	4498	Mounting	Compressed-air System	Compressed Air System Piping	Mounting, piping
5135	4499	Bolt Kit	Crankshaft Drive	Mounting Bracket Crankshaft	Bolt Set, crankshaft brackets
5136	4500	A-Pillar	Driver Cab	Driver Cab	A-Pillar
5138	4502	Valve	Mixture Formation	Adjustment Element (throttle flap)	Valve, adjustment element (throttle flap)
5139	4503	Mounting Tools	Tool, universal	Injector	Mounting Tool, injector
5140	4504	Disassembly Tool	Tool, universal	Injector	Dismantling Tool, injector
5141	4505	Seal / Gasket	Brake System	Brake Shaft	Seal, brake shaft
5142	4506	Nozzle	Interior Equipment	Dashboard	Dashboard Air Nozzle
5145	4509	Adapter Cable	Electric Universal Parts	Electric Vehicle	Adapter Cable, electric vehicle
5146	4510	Charger Cable	Electric Universal Parts	Electric Vehicle	Charge Cable, electric vehicle
5148	4512	Coupling	Axle Drive	Differential Lock	Clutch, differential lock
5151	4515	Tab Washer	Brake System	Brake Caliper	Locking Plate, brake caliper
5152	4516	Brake Caliper Bridge	Brake System		Brake Caliper Bridge
5155	4519	Holder	Brake System	Wheel Speed Sensor	Holder, wheel speed sensor
5156	4520	Lever	Brake System	Brake Caliper	Lever, compressed air brake system caliper
5157	4521	Protective Sleeve	Security Systems, universal	Warning Light	Protective Cover, warning light
5159	4523	Joint	Mixture Formation	Injector Pump Linkage	Ball Joint, injector pump linkage
5160	4524	Repair Kit	Crankcase	Brake Master Cylinder	Repair Set, crankcase breather
5161	4525	Pipe	Cylinder Head	Oil Filler Pipe	Pipe, oil filler neck
5162	4526	Grommet	Electric Universal Parts	Cable Junction Box	Grommet, cable connector box
5163	4527	Electric Cable	Brake System, universal	ABS	Connecting Cable, ABS
5166	4530	Base Plate	Towbar, universal		Base Plate, trailer hitch
5167	4531	Adaptor	Starter System, universal	Starter Battery	Battery Adapter
5171	4535	Snow Chain	Accessories		Snow Chain
5172	4536	Soot/Particulate Filter Cleaning	Exhaust System		Soot/Particulate Filter Cleaning
5173	4537	Hose Line	Workshop Devices	Compressed Air	Compressed Air Hose
5174	4538	Remote Control	Workshop Devices	Trailer Socket Test Unit	Remote Control, trailer socket test unit
5176	4540	Gasket Set	Brake System	Vacuum Pump	Seal Set, vacuum pump
5177	4541	Insert	Tool, universal	Crimping Pliers	Crimping Pliers Insert
5178	4542	Set	Tool, universal	Crimp Connection	Crimping Pliers Set
5180	4544	Surround Light	Lighting System, universal		Surround Light
5181	4545	Mounting/Dismantling Tool	Tool, universal		Mounting/Dismantling Tool, plastic socket bulb
5182	4546	Deactivation Module	Suspension	Electronic damping adjustment	Deactivation Module, electronic damper control
5183	4547	Tester	Tool, universal	Fuse	Fuse Tester
5184	4548	Hose Line	Starter System, universal	Starter Battery	Hose, battery air vent
5186	4550	Assortment	Electric Universal Parts	Cable Protecting Sleeve	Assortment, cable protection
5187	4551	Plug	Workshop Devices	System Test	Dongle, self-diagnosis device
5188	4552	Post Vehicle Lift	Workshop Equipment	Lifting Systems	Post Vehicle Lift
5189	4553	Scissors Vehicle Lift	Workshop Equipment	Lifting Systems	Scissors Vehicle Lift
5191	4555	Wheel Grabber	Workshop Equipment	Lifting Systems	Wheel Grabber
5194	4558	Axle Jack	Workshop Equipment	Lifting Systems	Axle Jack
5195	4559	Transmission Jack	Workshop Equipment	Lifting Systems	Transmission Jack
5197	4561	Lift Table	Workshop Equipment	Lifting Systems	Lift Table
5199	4563	Sensor	Driving Dynamics Control	Pressure Sensor (drive dynamics control)	Pressure Sensor, drive dynamics control
5200	4564	Filter	Lubrication	Turbocharger	Oil Filter, turbocharger
5201	4565	Wheel Jack	Workshop Equipment	Lifting Systems	Wheel Jack
5202	4566	Mobile Jack	Workshop Equipment	Lifting Systems	Mobile Jack
5203	4567	Jack	Workshop Equipment	Lifting Systems	Jack
5204	4568	Pump	Automatic Transmission	Automatic Transmission	Oil Pump, automatic transmission
5210	4574	Tool Set	Tool, universal	Tyre Pressure Control System	Tool Set, tyre pressure control system
5211	4575	Video Endoscope	Tool, universal		Video Endoscope
5212	4576	Electric Cable	Compressed Air System, universal	Electronic Brake System	EBS Connection Cable
5213	4577	Screw	Brake System	Brake Caliper (brake system bleeding)	Breather Screw/Valve, brake caliper
5214	4578	Screw	Brake System	Wheel Brake Cylinder (brake system bleeding)	Breather Screw/Valve, wheel brake cylinder
5218	4582	Electric Cable	Electric Universal Parts	Cable Repair	Repair Cable
5223	4587	Steering Wheel Scale	Workshop Equipment	Wheel Alignment Testing Systems	Steering Wheel Scale
